Category,Cost,Cost Centre,Date,Description,Header Ref,Ledger,Nominal Code,Nominal Name,P&L Line,Project ID,Ref,Supplier ID,Type,Unit,Value
Subcontractor,6348,P-MATERIAL,44675,Button fix for trackers,EXP-AB7104221830,PL,BL2882000,Project Costs,External Project Costs,Proj001221,28180,Sup001091,INV,BU019,13.33
Material Supplier,9809,P-T&E,44690,"Dinner - 1
Dublin EUR29",EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28216,Sup001082,INV,BU019,29.83
Subcontractor,1202,P-T&E,44690,Lunch - 4 Dublin EUR 9.19,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28219,Sup001082,INV,BU019,7.88
Subcontractor,1317,P-T&E,44690,Breakfast - 5 Dublin EUR 14.00,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28220,Sup001082,INV,BU019,12.42
Material Supplier,2989,P-T&E,44690,Dinner - 6 Dublin EUR 33.35,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28221,Sup001082,INV,BU019,28.61
Subcontractor,6739,P-T&E,44690,Lunch - 7 Dublin EUR 4.50,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28222,Sup001082,INV,BU019,3.86
Subcontractor,6216,P-T&E,44690,Lunch - 8 Dublin EUR 9.30,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28223,Sup001082,INV,BU019,7.98
Material Supplier,6619,P-T&E,44690,Dinner - 9,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28224,Sup001082,INV,BU019,10.9
Subcontractor,3698,P-T&E,44690,Breakfast - 10,EXP-JW4605221875,PL,BL2882000,Project Costs,External Project Costs,Proj001224,28225,Sup001082,INV,BU019,7.54
Subcontractor,5963,P-MATERIAL,44655,"Marooka haulage costs to site and collection
April 1st at Garshake Road -",11505,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28268,Sup001092,INV,BU019,360.0
Hire Supplier,5129,P-MATERIAL,44655,Marooka hire with driver  - Monday 28-29/03 operator hire + 5 hours overtime @ Â£45 per hou,11505,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28269,Sup001092,INV,BU019,785.0
Hire Supplier,4697,P-MATERIAL,44679,Marooka hire with driver - HIre of 5T tracked dumper 1 days hrie 28/04,11576,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28270,Sup001092,INV,BU019,110.0
Subcontractor,6628,P-MATERIAL,44679,Marooka haulage costs to site and collection - 28/04,11576,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28271,Sup001092,INV,BU019,360.0
Hire Supplier,8402,P-MATERIAL,44679,"Marooka hire with driver -operator hire of 10T Hiab TD7 
HIre 27-28/04",11577,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28272,Sup001092,INV,BU019,913.75
Subcontractor,5159,P-MATERIAL,44679,"Marooka haulage costs to site and collection
27-28/04",11577,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28273,Sup001092,INV,BU019,360.0
Hire Supplier,8823,P-MATERIAL,44697,Marooka hire with driver for 3 days - 10-12/05,11632,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28274,Sup001092,INV,BU019,300.0
Hire Supplier,6748,P-MATERIAL,44697,Marooka hire with driver - 10-13/05  + overtime,11632,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28275,Sup001092,INV,BU019,262.98
Hire Supplier,1998,P-MATERIAL,44697,Marooka hire with driver - 10-13/05  + overtime,11632,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28276,Sup001092,INV,BU019,1158.27
Subcontractor,8181,P-MATERIAL,44697,Marooka haulage costs to site and collection - 10-12/05 + fuel,11632,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28277,Sup001092,INV,BU019,630.6
Hire Supplier,7655,P-SERVICES,44690,"Timesheet number 0714
Operated hire of 10T Hiab TD7 @ Â£55 per hour + vat
Overtime charge @ Â£67.50 per hour
Hire for 03.05.2022 - 8 hours as per timeshe",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28278,Sup001092,INV,BU019,440.0
Hire Supplier,529,P-SERVICES,44690,"Timesheet number 0714
Operated hire of 10T Hiab TD7 @ Â£55 per hour + vat
Overtime charge @ Â£67.50 per hour
Hire for 04.05.2022 - 8 hours as per time she",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28279,Sup001092,INV,BU019,440.0
Hire Supplier,4516,P-SERVICES,44690,"Timesheet number 0714
Operated hire of 10T Hiab TD7 @ Â£55 per hour + vat
Overtime charge @ Â£67.50 per hour
Hire for 05.05.2022 - 8 hours as per timeshe",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28280,Sup001092,INV,BU019,440.0
Hire Supplier,8855,P-SERVICES,44690,"Timesheet number 0714
Operated hire of 10T Hiab TD7 @ Â£55 per hour + vat
Overtime charge @ Â£67.50 per hour
Hire for 05.05.2022 - Minimum daily charge is 8 hou",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28281,Sup001092,INV,BU019,440.0
Subcontractor,6549,P-SERVICES,44690,"Overtime charged for 30 minutes on Tue, Wed & Thursday",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28282,Sup001092,INV,BU019,101.25
Hire Supplier,1616,P-SERVICES,44690,"Self drive rate of 3T tracked dumper @ Â£350 + vat per week
Three days hire 03.05.22 - 06.05.2",11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28283,Sup001092,INV,BU019,210.0
Subcontractor,9299,P-SERVICES,44690,Haulage to and from site,11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28284,Sup001092,INV,BU019,360.0
Subcontractor,661,P-MATERIAL,44690,Fuel 10 Litres required,11605,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28285,Sup001092,INV,BU019,18.0
Subcontractor,2359,P-MATERIAL,44684,"DA-151-G0013
OMM 50 HYDRAULIC MOTOR",073268802,PL,BL2882000,Project Costs,External Project Costs,Proj001217,28411,Sup001093,INV,BU019,889.82
Material Supplier,6756,P-MATERIAL,44681,"Tablet PC Topcon 7"" Robotic incl. charger en tablet holder
1 X FC-6000 CONTROLLER C/W BRACKET  (s/n 292888)
C/W
1 X RAM POLE CLAMP
2 X PLUG CHARGER
1 XUSB 
1 XCARRY CASE
1 X CARBON FIBRE DETAIL POLE",1820464920,PL,BL2882000,Project Costs,External Project Costs,Proj001225,28424,Sup001085,INV,BU019,50.0
Subcontractor,3803,P-MATERIAL,44681, VRS GNSS Rover Topcon including 2 batteries 25/04/2022 ? 30/04/2022,1820464920,PL,BL2882000,Project Costs,External Project Costs,Proj001225,28425,Sup001085,INV,BU019,175.0
Subcontractor,7067,P-MATERIAL,44681,Deliver transport 25/04/2022,1820464920,PL,BL2882000,Project Costs,External Project Costs,Proj001225,28426,Sup001085,INV,BU019,7.5
Subcontractor,636,T-T&E,44687,Return flights from Birmingham to Dublin for Anthony Bond - 09/05 & 11/05,712000192343,PL,BL2882000,Project Costs,External Project Costs,Proj001214,28502,Sup000986,INV,BU019,205.74
Subcontractor,1313,P-T&E,44688,"Flights for Raghu Poi Cacodo
Return from Bristol to Glasgow - 09/05 & 13/05",712000192709,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28503,Sup000986,INV,BU019,143.46
Subcontractor,3317,P-T&E,44683,Room for Raghu from 3rd May - 6th May,C500482638,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28787,Sup000882,INV,BU019,227.18
Subcontractor,6905,P-T&E,44683,Rooms for J. Westman and C. Hersom for 1 night,C500482638,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28788,Sup000882,INV,BU019,116.36
Subcontractor,5077,P-T&E,44683,Early Check in,C500482638,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28789,Sup000882,INV,BU019,8.33
Subcontractor,4576,P-T&E,44683,Rooms for J. Westman and C. Hersom for 1 night,C500482638,PL,BL2882000,Project Costs,External Project Costs,Proj001220,28790,Sup000882,INV,BU019,116.36
Subcontractor,7171,P-T&E,44683,Early Check in,C500482638,PL,BL2882000,Project Costs,External Project Costs,Proj001218,28791,Sup000882,INV,BU019,8.33
Subcontractor,4279,P-T&E,44681,April Invoice no: 1847593,1847593,PL,BL2882000,Project Costs,External Project Costs,Proj001221,28821,Sup001094,INV,BU019,8076.03
Subcontractor,5875,P-T&E,44704,Lunch - Me and Kevin,EXP-SC6605221931,PL,BL2882000,Project Costs,External Project Costs,Proj001226,29006,Sup001095,INV,BU019,16.88
Subcontractor,2433,P-T&E,44704,Evening meal me and kevin,EXP-SC6605221931,PL,BL2882000,Project Costs,External Project Costs,Proj001226,29007,Sup001095,INV,BU019,29.44
Subcontractor,5404,P-T&E,44704,evening meal me and kevin,EXP-SC6605221931,PL,BL2882000,Project Costs,External Project Costs,Proj001226,29008,Sup001095,INV,BU019,30.91
Subcontractor,1938,P-T&E,44704,lunch meal me and kevin,EXP-SC6605221931,PL,BL2882000,Project Costs,External Project Costs,Proj001226,29009,Sup001095,INV,BU019,19.29
Subcontractor,8365,P-T&E,44704,lunch me and kevin,EXP-SC6605221931,PL,BL2882000,Project Costs,External Project Costs,Proj001226,29010,Sup001095,INV,BU019,13.39
Subcontractor,2849,P-T&E,44696,early start me and Dave M,EXP-SC6605221932,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29011,Sup001095,INV,BU019,6.83
Subcontractor,8363,P-T&E,44696,early start me and Dave May,EXP-SC6605221932,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29012,Sup001095,INV,BU019,14.5
Subcontractor,6065,P-T&E,44696,fuel card not work,EXP-SC6605221932,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29013,Sup001095,INV,BU019,8.4
Subcontractor,4576,P-T&E,44681,"From 9 Wellington Street, Swindon to Bristol International Airport 

Fare Â£87.50, Out of Hours Surcharge Â£10.00, Car Parking Â£4",89017,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29090,Sup000992,INV,BU019,101.67
Material Supplier,5936,P-T&E,44681,"Bristol International Airport to 9 Wellington Street, Swindon

Fare Â£92.50, Meet & Greet Â£12.",89017,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29091,Sup000992,INV,BU019,104.5
Hire Supplier,6049,P-T&E,44693,"For the hire of a Maxus Deliver 9 Diesel PV LH FWD. Reg: LL71 ZPN @Â£20.86
From 18/04/2022 12:00:00 To 11/05/2022 12:45:0",VMS/BRI/I-3240,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29115,Sup001089,INV,BU019,479.72
Subcontractor,3166,P-T&E,44693,Collection,VMS/BRI/I-3240,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29116,Sup001089,INV,BU019,30.0
Subcontractor,8006,P-T&E,44681,Room for Ant Bond for 4 nights,4091668,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29133,Sup000993,INV,BU019,195.41
Subcontractor,9758,P-T&E,44681,Room for Raghuvir Poi Cacodo for 3 nights,4091668,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29134,Sup000993,INV,BU019,149.58
Subcontractor,8087,P-T&E,44681,"Rooms for Ed Jonah and Dave May 
2 nights from 25th April",4091668,PL,BL2882000,Project Costs,External Project Costs,Proj001227,29135,Sup000993,INV,BU019,268.32
Subcontractor,108,P-T&E,44692,"For Susan Holmes
Bristol - Glasgow return 
11th - 12th May",712000196972,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29421,Sup000986,INV,BU019,175.96
Subcontractor,4364,P-T&E,44694,"Flights for Raghu Poi Cacodo 16 & 20/05
Return from Bristol to Glasgow",712000198561,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29438,Sup000986,INV,BU019,147.46
Subcontractor,3487,P-SERVICES,44688,Thames site visit and RAMS,WRC33,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29445,Sup001096,INV,BU019,450.0
Subcontractor,9271,P-T&E,44697,"Flights for Anthony Bond 17-20/05
Return from Birmingham to Glasgow",712000200045,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29447,Sup000986,INV,BU019,172.96
Subcontractor,20,P-T&E,44697,One way flights for Dave May and Nathan Hayes 20/05,712000200027,PL,BL2882000,Project Costs,External Project Costs,Proj001228,29448,Sup000986,INV,BU019,126.32
Subcontractor,8594,P-T&E,44697,One way flights for Dave May and Nathan Hayes 20/05,712000200248,PL,BL2882000,Project Costs,External Project Costs,Proj001228,29449,Sup000986,INV,BU019,126.32
Subcontractor,5045,P-T&E,44698,"Flights for Kevin Whittaker and Steffan Clewlow
One way from Heathrow to Glasgow",712000201439,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29599,Sup000986,INV,BU019,147.57
Subcontractor,676,P-T&E,44698,"Flights for Kevin Whittaker and Steffan Clewlow
One way from Heathrow to Glasgow",712000201505,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29600,Sup000986,INV,BU019,147.57
Subcontractor,4993,P-SERVICES,44693,Supply CCTV and Jetting services on 12th May 2022,EF9000,PL,BL2882000,Project Costs,External Project Costs,Proj001229,29601,Sup001097,INV,BU019,1600.0
Subcontractor,2063,P-T&E,44679,"THE BREWERS ARMS - ARK
Meal for Catherine Hersom, Alek Badger, Jack Westman and another from Tech Services team",EXP-CH2904221847,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29623,Sup000021,INV,BU019,53.04
Material Supplier,4844,P-T&E,44679,AMAZON.CO.UK 296X39RD4 presentation display book,EXP-CH2904221847,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29624,Sup000021,INV,BU019,11.23
Subcontractor,4427,P-T&E,44679,WIFI: TRAVELODGE - RE,EXP-CH2904221847,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29631,Sup000021,INV,BU019,2.5
Subcontractor,8235,P-T&E,44679,WIFI: TRAVELODGE - RE,EXP-CH2904221847,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29635,Sup000021,INV,BU019,2.5
Subcontractor,4476,P-T&E,44679,WIFI: TRAVELODGE - RE,EXP-CH2904221847,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29636,Sup000021,INV,BU019,2.5
Material Supplier,6682,P-MATERIAL,44705,INSTACHLOR PR-1000 TABLETS (100B) 1 * 300 Tablet - PALIWT446,5065095155,PL,BL2882000,Project Costs,External Project Costs,Proj001221,29809,Sup001014,INV,BU019,1129.0
Hire Supplier,7792,P-SERVICES,44704,"Timesheet number 0715
Operated hire of 10T Hiab TD7 @ Â£55 per hour + vat
Hire for 16.05.2022 - 8 hours as per timesheet 
Hire for 18.05.2022 - 8 hours as per time sheet
Hire for 20.05.2022 - 8 hours as per timeshee",11663,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29816,Sup001092,INV,BU019,1320.0
Subcontractor,5325,P-SERVICES,44704,Haulage of 10T back to our yard,11663,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29817,Sup001092,INV,BU019,180.0
Material Supplier,1597,P-SERVICES,44704,Fuel 100 Litres,11663,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29818,Sup001092,INV,BU019,180.0
Hire Supplier,2862,P-MATERIAL,44704,"hire of a Mitsubishi Shogun 2.4 DI-DC 4 4WD. 
Reg: WX69 EYZ @Â£46.00
From 27/04/2022 17:00:00 To 23/05/2022 08:00:0",VMS/BA/I-12662,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29819,Sup001089,INV,BU019,1196.0
Subcontractor,9595,P-MATERIAL,44704,drop off and collection,VMS/BA/I-12662,PL,BL2882000,Project Costs,External Project Costs,Proj001220,29820,Sup001089,INV,BU019,70.0
Subcontractor,4336,P-T&E,44704,Internet in Hotel,EXP-CH2905221918,PL,BL2882000,Project Costs,External Project Costs,Proj001230,30042,Sup001098,INV,BU019,4.17
Material Supplier,9380,P-SERVICES,44711,Additonal Fuel 50 litres. PBL23390,11685,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30124,Sup001092,INV,BU019,90.0
Subcontractor,6611,P-MATERIAL,44606,Frame floor combination/sponge sparsity,IN1656315,PL,BL2882000,Project Costs,External Project Costs,Proj001221,30161,Sup001099,INV,BU019,97.94
Subcontractor,317,P-T&E,44707,"Flight for Anthony Bond 26/05
One way from Birmingham to Glasgow",712000206789,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30222,Sup000986,INV,BU019,119.98
Subcontractor,1872,P-T&E,44712,NATHAN HAYES /DAVE MAY,01413,PL,BL2882000,Project Costs,External Project Costs,Proj001228,30327,Sup001010,INV,BU019,105.0
Subcontractor,2450,P-T&E,44712,KEVIN WHITTAKER /STEFAN CLEWLOW,01413,PL,BL2882000,Project Costs,External Project Costs,Proj001231,30328,Sup001010,INV,BU019,112.0
Subcontractor,253,P-SERVICES,44703,"Ref: 2022-WRC-MAIDENPARK:-
Mobilise PCN Level II UT technician to Maidenpark, Boâness EH51 0EW Ultrasonic Thickness Checking (UTC) to 4â pipe work at 5 off locations (exact frequency of readings TBC) 
De-mob and complete inspection re",2022-226,PL,BL2882000,Project Costs,External Project Costs,Proj001232,30342,Sup001087,INV,BU019,1845.6
Subcontractor,5724,P-T&E,44708,"Statement Period: 27-04-2022 - 26-05-2022
12 congestion charges",103274293,PL,BL2882000,Project Costs,External Project Costs,Proj001221,30365,Sup001090,INV,BU019,180.0
Subcontractor,3814,P-T&E,44718,Breakfast Early start - 1 - see line 3 for receipt,EXP-JW4606222061,PL,BL2882000,Project Costs,External Project Costs,Proj001230,30645,Sup001082,INV,BU019,6.84
Subcontractor,402,P-T&E,44718,Dinner for me and Josh Davis - 2 see line 3 for receipt,EXP-JW4606222061,PL,BL2882000,Project Costs,External Project Costs,Proj001230,30646,Sup001082,INV,BU019,33.14
Subcontractor,9085,P-T&E,44718,Lunch for me and Josh Davis - 3,EXP-JW4606222061,PL,BL2882000,Project Costs,External Project Costs,Proj001230,30647,Sup001082,INV,BU019,11.16
Subcontractor,9052,P-MATERIAL,44718,Site hand tools purchase for lifting covers and marking,EXP-PB3406222087,PL,BL2882000,Project Costs,External Project Costs,Proj001233,30762,Sup001100,INV,BU019,28.21
Hire Supplier,9751,P-MATERIAL,44718,Hire of LNC for leakage detection works Croda,EXP-PB3406222087,PL,BL2882000,Project Costs,External Project Costs,Proj001233,30763,Sup001100,INV,BU019,173.0
Subcontractor,2642,P-MATERIAL,44644,Sahara interface MkIII (your part ref - 030-579000-000) as per quote RE-579-QU-001.,4364,PL,BL2882000,Project Costs,External Project Costs,Proj001234,30820,Sup001005,INV,BU019,18136.0
Subcontractor,3455,P-T&E,44712,"From 9 Wellington Street, Swindon to Bristol International Airport 

Fare Â£87.50, Out of Hours Surcharge Â£10.00, Car Parking Â£4",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30828,Sup000992,INV,BU019,137.0
Material Supplier,1984,P-T&E,44712,"Bristol International Airport to 9 Wellington Street, Swindon

Fare Â£105.00, Meet & Greet Â£12.",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30829,Sup000992,INV,BU019,117.0
Subcontractor,6882,P-T&E,44712,"From 9 Wellington Street, Swindon to Bristol International Airport 

Fare Â£105.00, Out of Hours Surcharge Â£20.00, Meet & Greet Â£12",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30830,Sup000992,INV,BU019,137.0
Material Supplier,3043,P-T&E,44712,"Bristol International Airport to 9 Wellington Street, Swindon

Fare Â£105.00, Meet & Greet Â£12.",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30831,Sup000992,INV,BU019,117.0
Subcontractor,3725,P-T&E,44712,"From 9 Wellington Street, Swindon to Bristol International Airport 

Fare Â£105.00, Out of Hours Surcharge Â£20.00, Car Parking Â£4",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30832,Sup000992,INV,BU019,129.17
Material Supplier,6117,P-T&E,44712,"Bristol International Airport to 9 Wellington Street, Swindon

Fare Â£105.00, Meet & Greet Â£12.",89284,PL,BL2882000,Project Costs,External Project Costs,Proj001220,30833,Sup000992,INV,BU019,117.0
Subcontractor,3765,P-T&E,44709,EFLOW.IE - Dublin toll EUR 4.10,EXP-CH2905222076,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31051,Sup000021,INV,BU019,3.62
Material Supplier,5009,P-MATERIAL,44712,"Tablet PC Topcon 7"" Robotic incl. charger en tablet holder for 2 weeks and 2 days",1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31175,Sup001085,INV,BU019,120.0
Subcontractor,1736,P-MATERIAL,44712,VRS GNSS Rover Topcon including 2 batteries,1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31176,Sup001085,INV,BU019,420.0
Material Supplier,9299,P-MATERIAL,44712,"Tablet PC Topcon 7"" Robotic incl. charger en tablet holder for 1 week",1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001231,31177,Sup001085,INV,BU019,50.0
Subcontractor,3282,P-MATERIAL,44712,VRS GNSS Rover Topcon including 2 batteries for 1 week,1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31178,Sup001085,INV,BU019,175.0
Material Supplier,4147,P-MATERIAL,44712,"Tablet PC Topcon 7"" Robotic incl. charger en tablet holder for 1 week",1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001225,31179,Sup001085,INV,BU019,50.0
Subcontractor,5779,P-MATERIAL,44712,VRS GNSS Rover Topcon including 2 batteries for 1 week,1820482940,PL,BL2882000,Project Costs,External Project Costs,Proj001225,31180,Sup001085,INV,BU019,175.0
Subcontractor,6113,P-T&E,44712,Fuel charges for May 2022,1871312,PL,BL2882000,Project Costs,External Project Costs,Proj001221,31203,Sup001094,INV,BU019,10731.66
Subcontractor,8276,P-SERVICES,44732,"For collection of safety equipment from Blairlinnans WTW and deliver to WRc, Frankland Road, Swindon SN5 8YF
Collection date 17-Jun",22-327,PL,BL2882000,Project Costs,External Project Costs,Proj001220,31568,Sup001084,INV,BU019,695.0
Subcontractor,670,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001220,31744,Sup000993,INV,BU019,854.16
Subcontractor,9968,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001235,31746,Sup000993,INV,BU019,245.0
Subcontractor,9452,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001236,31747,Sup000993,INV,BU019,290.01
Subcontractor,8788,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001224,31748,Sup000993,INV,BU019,103.75
Subcontractor,1475,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31749,Sup000993,INV,BU019,614.16
Subcontractor,1289,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001228,31752,Sup000993,INV,BU019,279.15
Subcontractor,2582,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001226,31755,Sup000993,INV,BU019,127.5
Subcontractor,4706,P-SERVICES,44712,Accomodation for May 2022,412235,PL,BL2882000,Project Costs,External Project Costs,Proj001230,31756,Sup000993,INV,BU019,129.16
Material Supplier,7515,P-MATERIAL,44742,"Tablet PC Topcon 7"" Robotic incl. charger en tablet 

31/05/2022 ? 31/05/2022

1 X FC-6000 CONTROLLER C/W BRACKET  (s/n 292888)

C/W
1 X RAM POLE CLAMP
2 X PLUG CHARGER
1 XUSB 
1 XCARRY CASE
1 X CARBON FIBRE DETAIL POLE",1820500066,PL,BL2882000,Project Costs,External Project Costs,Proj001225,32200,Sup001085,INV,BU019,7.5
Subcontractor,8052,P-SERVICES,44742,Collect transport 25/04/2022,1820500065,PL,BL2882000,Project Costs,External Project Costs,Proj001237,32201,Sup001085,INV,BU019,7.5
Subcontractor,2737,P-SERVICES,44741,"Deployment: Planning and initial Mobilization of Equipment, Material and Personnel Â£96,000.00, Install Exit Details Â£50,625.00, Install Cable Â£161,700.00, System commissioning Â£42,000.00, less 5% commission Â£17,5",006470-652453,PL,BL2882000,Project Costs,External Project Costs,Proj001220,32390,Sup001088,INV,BU019,266120.83
Subcontractor,1117,P-T&E,44753,Replacement padlock for chamber CHB1880,EXP-JD3607222251,PL,BL2882000,Project Costs,External Project Costs,Proj001221,32431,Sup001101,INV,BU019,5.83
Subcontractor,4516,P-T&E,44725,breakfast me and jack,EXP-SC6606222257,PL,BL2882000,Project Costs,External Project Costs,Proj001238,32476,Sup001095,INV,BU019,12.5
Subcontractor,5907,P-T&E,44742,June Invoice no: 1890245,1890245,PL,BL2882000,Project Costs,External Project Costs,Proj001221,32520,Sup001094,INV,BU019,10185.83
Hire Supplier,9659,P-T&E,44739,Car Hire various 31/05 to 27/06,HI2979786,PL,BL2882000,Project Costs,External Project Costs,Proj001221,32527,Sup000991,INV,BU019,34.84
Subcontractor,3300,T-T&E,44744,Flight for A.Bond 4-7/07/22,UKI8877108,PL,BL2882000,Project Costs,External Project Costs,Proj001239,32635,Sup000986,INV,BU019,247.98
Subcontractor,8882,P-T&E,44742,"1 night, rooms for J.Westman and J.Davis",4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001230,33083,Sup000993,INV,BU019,150.0
Subcontractor,9951,P-T&E,44742,Kevin Whittaker,4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001240,33088,Sup000993,INV,BU019,127.37
Subcontractor,6904,P-T&E,44742,Kieran Dean,4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001240,33089,Sup000993,INV,BU019,219.87
Subcontractor,822,P-T&E,44742,1 night for Anthony Bond in Enfield,4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001241,33090,Sup000993,INV,BU019,100.29
Subcontractor,4872,T-T&E,44742,A.Bond Glasgow for 1 night,4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001242,33091,Sup000993,INV,BU019,116.54
Subcontractor,9436,T-T&E,44742,A.Bond Perth non arrival,4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001242,33092,Sup000993,INV,BU019,81.67
Subcontractor,2354,P-T&E,44742,"Edd Jonas and Jamie Munday 
Lancaster for 1 night",4153033,PL,BL2882000,Project Costs,External Project Costs,Proj001243,33093,Sup000993,INV,BU019,187.37
Subcontractor,6216,P-T&E,44711,Replacement for punctured near side front tyre.,VMS/CRAW/I-4608,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33094,Sup001089,INV,BU019,105.83
Subcontractor,7007,P-T&E,44711,Admin fee,VMS/CRAW/I-4608,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33095,Sup001089,INV,BU019,35.0
Subcontractor,5286,P-T&E,44767,Breakfast early start - 1- Missing Receipt,EXP-JW4607222330,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33560,Sup001082,INV,BU019,7.5
Subcontractor,1147,P-T&E,44767,Breakfast early start - 3,EXP-JW4607222330,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33561,Sup001082,INV,BU019,4.9
Subcontractor,1276,P-T&E,44767,Coffee night shift me and Kevin Whittaker - 2 Missing Receipt,EXP-JW4607222330,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33562,Sup001082,INV,BU019,3.98
Subcontractor,6898,P-T&E,44767,Breakfast early start me and Dave Spencer - 4,EXP-JW4607222330,PL,BL2882000,Project Costs,External Project Costs,Proj001221,33563,Sup001082,INV,BU019,11.51
Subcontractor,9690,P-T&E,44767,Breakfast me Josh Davis and Steffan Clewlow- 12,EXP-JW4607222330,PL,BL2882000,Project Costs,External Project Costs,Proj001215,33566,Sup001082,INV,BU019,41.09
