Unit,P&L Line,Nominal Code,Nominal Name,Ledger,Type,Value,Ref,Date,Description,Header Ref,Project ID,Cost Centre,Supplier ID
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,204.72,28415,44687,Samples for ALS (see attached quote),718409,Proj001115,P-MATERIAL,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1350,28431,44700,Economic advice and support on the CBA and Business Case for the Al Bada' Innovation Centre Project,0064,Proj001116,P-SERVICES,Sup000904
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4500,28870,44705,CFD based analysis and optimisation screen chambers for Sharjah sewage treatment works,2022-156,Proj001122,P-SERVICES,Sup001028
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,197.6,29089,44681,"Taxi from Heathrow- Home Addresses- 7th April- N Richter, N Bonny 
Taxi cancellation- 5th April- N Richter (returned home with N Bonny 2 days later)",89017,Proj001113,P-T&E,Sup000992
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.39,29123,44681,Premier Inn & Meal Deal- 19th- 21st April- J Dudley,4091668,Proj001115,P-T&E,Sup000993
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,152.14,29124,44681,Premier Inn & Meal Deal- 19th-21st April- B Tembedza,4091668,Proj001115,P-T&E,Sup000993
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,22.1,29547,44694,Car Hire 15/04 to 13/05 L Wood,HI2959315,Proj001123,P-T&E,Sup000991
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,10.24,29655,44704,Food (Burger king) at Glasgow train station,EXP-BT1005221919,Proj001115,P-T&E,Sup001039
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6.23,29656,44704,Breakfast at Manchester train station,EXP-BT1005221919,Proj001115,P-T&E,Sup001039
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,138.46,29814,44704,Flights Bristol-Glasgow & Return- 23rd-25th May- J Dudley,712000202873,Proj001115,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,165.15,29845,44679,UKVI - Visa - Emergency Visa entry.  N Bonny    (No Receipt available),EXP-RD3404221844,Proj001118,P-T&E,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,525,29869,44708,Consultancy services on task 3 of the Al Bada project,J-02-823,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,16886,29872,44708,"MS856 - collection, refurbishment and delivery of package plant from Strongford the Minworth STW on behalf of Severn Trent Water",28341,Proj001124,P-SERVICES,Sup001040
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,104,30204,44718,Calibration fluids for water monitoring probe for South Queensferry project.,EXP-LM3506222041,Proj001125,P-MATERIAL,Sup001041
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,60.48,30229,44706,Car Hire J Dudley 23/05 to 25/05,HI2964463,Proj001115,P-T&E,Sup000991
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2.04,31081,44508,Gemma needed bite cream after an insect bite AED 10.00,EXP-NR1311212026,Proj001113,P-T&E,Sup001042
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,3000,31548,44740,CFD based analysis and optimisation screen chambers for Sharjah sewage treatment works,2022-177,Proj001122,P-SERVICES,Sup001028
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,100,31598,44739,Credits for Flood Estimation Handbook Online - catchment data,EXP-CI0506222175,Proj001126,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,474.12,31753,44712,Accomodation for May 2022,412235,Proj001115,P-SERVICES,Sup000993
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1312.5,32142,44736,Consultancy services on task 3 of the Al Bada project,J-02-828,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6580,32143,44739,"MS856 - collection, refurbishment and delivery of package plant from Strongford the Minworth STW on behalf of Severn Trent Water",28499,Proj001124,P-SERVICES,Sup001040
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2027,32144,44739,MS856 - additional work removing pilot plant from portakabin.  Severn Trent PO received by WRc to cover cost.,28500,Proj001124,P-SERVICES,Sup001040
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1434.85,32214,44742,Austen Buck - London/Heathrow/Dubai/London Heathrow 01/07/2022 - 07/07/2022,712000228710,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,109.04,32377,44744,Rove Healthcare City (Dubai) Nicola Richter 01/07/2022 - 04/07/2022,UKI8877647,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,140.66,32378,44744,Rove Healthcare City (Dubai) Austen Buck 01/07/2022 - 04/07/2022,UKI8877648,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,158,32412,44739,COVID PCR Tests for  Austen and Nicola for laboratory access in Sharjah,EXP-ABA506222233,Proj001113,P-T&E,Sup001044
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,50,32505,44739,Courier collection from site,0008104023,Proj001115,P-SERVICES,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,10400,32514,44722,Update to RAPID website as agreed in statement of work 14 April 2021,1399,Proj001127,P-SERVICES,Sup001045
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2250,32544,44754,AA6.4,MI0020635,Proj001113,P-SERVICES,Sup001032
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4950,32545,44754,Task 8.5,MI0020635,Proj001114,P-SERVICES,Sup001032
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4950,32546,44754,Task 8.6,MI0020635,Proj001114,P-SERVICES,Sup001032
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,989.85,32634,44742,Nicola Richter London Heathrow/Dubai/London Heathrow 01/07/2022 - 16/07/2022,712000228708,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,435.69,32925,44749,Hotel in Dubai- 6th-16th July- N Richter- see attached receipt,UKI8888324,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,175.47,32926,44747,Hotel in Al-Fujairah- 4th-6th July- N Richter- see attached invoice,UKI881810,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,175.47,32927,44747,Hotel in Al-Fujairah- 4th-6th July- A Buck- see attached invoice,UKI8881811,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,35.8,33056,44755,SEWA Invoices- see attached invoice,S807514,Proj001113,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,243.46,33074,44755,Flights to Glasgow & Return- 18th-20th July- J Dudley & H Robinson,UKI8899996,Proj001115,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,243.46,33075,44755,Flights to Glasgow & Return- 18th-20th July- J Dudley & H Robinson,UKI8899995,Proj001115,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,133,33085,44742,Premier Inn Cardiff- 29th June- D Murray- see attached invoice,4153033,Proj001123,P-T&E,Sup000993
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,37.14,33128,44750,Car Hire 11/06 to 08/07 L Wood - Pool Car,HI2985130,Proj001123,P-T&E,Sup000991
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,7350,33263,44760,Consulting services to 30/06/2022,203,Proj001116,P-SERVICES,Sup001035
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,164,33282,44756,"A4
AQC Manuals
Printed Double Sided onto 120gsm Bond
Drilled and inserted into 25mm White Binders
Printed Covers and Spines inserted into Front and Spine Slip
Qty 8",115369,Proj001114,P-MATERIAL,Sup001000
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,42.5,33540,44740,"Royal Society of Chemistry - Epidemiological significance of the occurrence and persistence of rotaviruses in water ...
Environ. Sci.: Processes Impacts, 2022, 24, 380 Year of publication: 2022.",EXP-LW4306222238,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,3,33597,44746,Overnight parking charge - Travelodge,EXP-SS4907222316,Proj001129,P-T&E,Sup001046
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,65.97,33657,44762,Car Hire J W Dudley 18/07 to 20/07,HI2990626,Proj001115,P-T&E,Sup000991
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,58.1,34022,44770," 750-6750 (JSP EVO2 White Safety Helmet Adjustable, Ventilated)",2207920375,Proj001130,P-MATERIAL,Sup000996
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,50.12,34023,44770,"130-2330 (Uvex Sportstyle Anti-Mist UV Safety Glasses, Clear Polycarbonate Lens)",2207920375,Proj001130,P-MATERIAL,Sup000996
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,31.71,34024,44770,"123-4320 (RS PRO Yellow Hi Vis Vest, XXL)",2207920375,Proj001130,P-MATERIAL,Sup000996
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,54.72,34033,44729,"ALS Quote reference 41772: LiCl Analysis of samples, courier collection from site (x2) & centrifuging of samples prior to analysis.",722470,Proj001115,P-SERVICES,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,50,34034,44729,Centrifuging of samples prior to analysis,722470,Proj001115,P-SERVICES,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,359.97,34167,44769,5x manuals to Sharjah- see attached invoice,S809726,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,211.5,34297,44773,"16/07/22 - N Richter
Heathrow Airport, Terminal 3 to 3 The Spinney, Malmesbury",89757,Proj001113,P-T&E,Sup000992
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,294.5,34298,44773,"31/07/22
 Nicola Richter + 3 [Sewa – Wrc] 
Heathrow Airport, Terminal 3 
Doubletree By Hilton Swindon, Lydiard Fields, Great Western Way, Blagro",89757,Proj001130,P-T&E,Sup000992
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1837.5,34729,44771,Consultancy services on task 3 of the Al Bada project - 27/06 to 25/07/2022,J-02-834,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1096.99,34730,44768,Humaid Aljasmi 04/08/2022 London Stansted/Dubai,UKI8926887,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1160.49,34731,44768,Salim Almahmoud Dubai/London Heathrow/London Stansted/Dubai 31/07/2022,UKI8926847,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1160.49,34732,44768,Abdalla Alhosani 31/07/2022 - 04/08/2022 Dubai/London Heathrow/London Stansted/Dubai,UKI8926848,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,450.3,34733,44768,Humaid Aljasmi Dubai/London Heathrow 31/07/2022,UKI8926861,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,450.3,34734,44768,Abdelrahman Hassan 31/07/2022 Duabi/London Heathrow,UKI8926862,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1096.99,34735,44768,Abdelrahman Hassan 04/08/2022 London Stansted/Duabi,UKI8926886,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1400.68,34739,44771,Gamlath Arachchilage/Suranga Charaka Mr  EK Dubai/London Gatwick/Dubai,UKI8934229,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,9.11,34882,44773,Manuals - Sharjah Electricity Water courier,S810797,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6.62,34883,44773,Manual Sharjah Electricity Water courier,S810797,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,59.45,34893,44783,Documentation sent via CSM- see attached invoice,S811869,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,225,34896,44789,Analysis £59.29 + minimum order £65.71 + Courier collection from site £50  +  centrifuging £5,728491,Proj001115,P-SERVICES,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,94.07,34900,44777,"/**Hilton Leicester(Leicester)
SAUDAGAR/ABDULLAH
From: 03/08/2022 To: 04/08/2022",UKI8947336,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4800,34937,44761,Hydracs Unit,INV-0003,Proj001131,P-MATERIAL,Sup001047
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,-2160,34938,44761,Discount on Hydracs Units,INV-0003,Proj001131,P-MATERIAL,Sup001047
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,7800,34939,44761,Turbidity sensor,INV-0003,Proj001131,P-MATERIAL,Sup001047
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1800,34940,44761,Hydracs installation,INV-0003,Proj001131,P-SERVICES,Sup001047
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,-240.3,34941,44761,Discount on Hydracs installation,INV-0003,Proj001131,P-SERVICES,Sup001047
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,800,34958,44776,Delivery,0705,Proj001132,P-SERVICES,Sup001048
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,35.8,34961,44790,CSM Invoice S812903- SEWA Invoices- see attached invoice,S812903,Proj001113,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,54.75,34962,44790,CSM Invoice S812903- Manual to Sharjah- see attached invoice,S812903,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,402.44,35011,44773,Harvey Robinson / Jeremy Dudley 18/07/2022 Accommodation and Meal,418740,Proj001115,P-T&E,Sup000993
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,333,35042,44796,"215-1118, Bottle, reagent, capacity 2 litres",5065177656,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,463,35043,44796,"83612.36, Ultrapure water, 5 litres",5065177656,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,21.9,35044,44796,"20252.244P, Normapure 37% HCl, 1 L, safebreak",5065177656,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,25,35045,44796,Handling,5065177656,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,787.5,35082,44799,Consultancy services on task 3 of the Al Bada project,J-02-841,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,333,35371,44803,"215-1118, Bottle, reagent, capacity 2 litres",5065182490,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,57.4,35372,44803,"228-1283, Tygon peristaltic tubing, 15 m x 3.2 mm ID",5065182490,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35575,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
ALJASMI/HUMAID MR
From: 02/08/2022 To: 03/08/2022",UKI8943016,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,155.81,35576,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
SAUDAGAR/ABDULLAH
From: 02/08/2022 To: 03/08/2022",UKI8943119,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35577,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
HASSAN/ABDELRAHMAN MR
From: 02/08/2022 To: 03/08/2022",UKI8943018,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35578,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
ALMAHMOUD/SALIM ALI MR
From: 02/08/2022 To: 03/08/2022",UKI8943015,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35579,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
BUCK/AUSTEN MR
From: 02/08/2022 To: 03/08/202",UKI8943017,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35580,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
ALHOSANI/ABDALLA MR
From: 02/08/2022 To: 03/08/2022",UKI8943019,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,150.78,35581,44776,"*/**Hilton St Annes Manor Bracknell(Wokingham)
RICHTER/NICOLA MRS
From: 02/08/2022 To: 03/08/2022",UKI8943014,Proj001130,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2147,35971,44804,Chauffeur service Sunday - Thursday for SEWA team. Quote.,89925,Proj001130,P-SERVICES,Sup000992
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,71.66,35993,44770,"BRISTOL AIRPORT LIMITE  H Robinson,  parking,  trip to Glasgow",EXP-RD3407222352,Proj001115,P-T&E,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,48.46,36288,44804,Expenses - Subsistence for 5 days (Sunday 14/08 - Thursday 18/08) (ANG13759),SI02245263,Proj001134,P-T&E,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.22,36289,44804,"Fleet vehicle fuel - expenses - structural soils hilux 15/08/2022 - (ANG13759)",SI02245263,Proj001134,P-T&E,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,114.68,36290,44804,Expenses - SUBSISTENCE. Food for 2 weeks for West of Orkney phase 1 peat survey 29/08/2022 (LEE17176),SI02245263,Proj001135,P-T&E,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,62.18,36326,44802,emapsite - BGS digital geology mapping,EXP-CI0508222423,Proj001136,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,32,36327,44802,Cranfield Mapshop - digital soils mapping,EXP-CI0508222423,Proj001136,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6.67,36341,44802,Batteries for GPS.,EXP-LM3508222447,Proj001135,P-MATERIAL,Sup001041
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,3.5,36346,44802,Newspaper to dry hiking boots.,EXP-LM3508222447,Proj001135,P-MATERIAL,Sup001041
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4140,36598,44804,"MS856 - collection, refurbishment and delivery of package plant from Strongford the Minworth STW on behalf of Severn Trent Water",28858,Proj001124,P-SERVICES,Sup001040
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,10500,36601,44812,Consulting services,204,Proj001116,P-SERVICES,Sup001035
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,283,36607,44810,"215-4182, 10 litre glass aspirator",5065189699,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6380.21,36612,44804,Additional work installing plant at Minworth.  Severn Trent PO received by WRc to cover cost.,28861,Proj001124,P-SERVICES,Sup001040
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,78.1,36634,44813," SCOT241480401, Stopcock for aspirator bottles, DURAN",5065193283,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,450,36635,44813,"WITG2.132.014, Witeg chromatography column, 40mm x 800mm,",5065193283,Proj001133,P-MATERIAL,Sup001014
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1179.58,37225,44820,Gatwick- Dubai & Return- 23rd-28th September- A Buck,UKI9057740,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,77.35,37484,44825,Lunch platter for SWW mtg 21/09/2022.,WRC14,Proj001119,P-SERVICES,Sup000994
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,208.36,37558,44828,Hotel in Dubai- 23rd-28th September- A Buck,UKI9077452,Proj001113,P-T&E,Sup000986
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,22.75,37560,44827,"Sodium Hypochlorite, Technical, 1 litre, 14% Free Chlorine, Ref 10691164",4155332460,Proj001133,P-MATERIAL,Sup001049
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,7.8,37561,44827,Delivery,4155332460,Proj001133,P-MATERIAL,Sup001049
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,77.39,37637,44816,"Geology mapping purchase, emapsite",EXP-CI0509222583,Proj001126,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,21.96,37965,44801,ASM JOURNALS - Purchased journal.  Genome Analysis of Enterobacter asburiae and Lelliottia spp. Proliferating in Oligotrophic Drinking Water Reservoirs and Lakes,EXP-RD3408222451,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2916.66,38342,44837,Project 2760686 - Post-graduate project to run from October 2022 to 2023,1624383,Proj001137,P-SERVICES,Sup001050
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,104,38452,44837,Calibration fluids for water monitoring probe.,EXP-LM3510222599,Proj001125,P-MATERIAL,Sup001041
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,131.56,38944,44834,"Silicone Tubing for Peristaltic Pumps, 8mm ID x 7.5m, Product Code  10430723",4155344354,Proj001133,P-MATERIAL,Sup001049
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,525,38980,44834,Consultancy services on task 3 of the Al Bada project,J-02-843,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1575,38981,44834,Consultancy services on task 3 of the Al Bada project,J-02-843,Proj001116,P-SERVICES,Sup001024
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,125,39012,44839,As per quotation 170346A dated 4 Oct 2022,734067,Proj001138,P-SERVICES,Sup001038
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,61.02,39028,44834,RchgProj:2760759-  Midge head net hat - essential equipment for phase 1 peat depth survey £10. Fuel for hire car used for return trip to Inverness to pick up second hire car.Also used for travelling to and from site £51.,SI02246278,Proj001135,P-SERVICES,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,38.3,39029,44834,UPS BAGS COASTERS USB PETER GETTINBY - STIRLING,SI02246278,Proj001135,P-SERVICES,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2.5,39139,44851,Deionised water for WQM probe calibration,EXP-EB2810222682,Proj001125,P-MATERIAL,Sup001051
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6.99,39159,44851,Toilet tissue and plaster for Ph1 peat survey.,EXP-LM3510222686,Proj001139,P-MATERIAL,Sup001041
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,35.99,39408,44834,Task AA6.6 invoices 29/09/2022,S820718,Proj001114,P-SERVICES,Sup000988
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,60.18,39722,44860,"Fisherbrand™ Translucent Silicone Tubing, 7mm ID x 5m, Ref 117038",4155389455,Proj001133,P-MATERIAL,Sup001049
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,50,39927,44865,Catchment data from FEH web service,EXP-CI0510222786,Proj001134,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,4.5,39931,44865,Batteries for GPS handset,EXP-CI0510222786,Proj001134,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,2.5,39932,44865,Sample bags for peat samples,EXP-CI0510222786,Proj001134,P-MATERIAL,Sup001043
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,101,39945,44865,Calibration fluids (PH Buffers and conductivity standards) for water quality monitoring probe from Xylem,EXP-EB2810222806,Proj001125,P-MATERIAL,Sup001051
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,450,40231,44755,"1 days @ £450 per day, reviewing SEWA AQC manua",1299,Proj001140,P-SERVICES,Sup001052
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,29.95,40306,44832,SPRINGER CUSTOMER SERV - Journal download . Pilot investigation on biostability of drinking water distribution systems under water sources switching.,EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40307,44832,"COPYRIGHT CLEARANCE - Journal download;  Science of The Total Environment
Stagnation trigger changes to tap water quality in winter season: Novel insights into bacterial community activity and composition",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40308,44832,"COPYRIGHT CLEARANCE.  Journal of Environmental Sciences
Occurrence of human pathogenic viruses in drinking water and in its sources: A review.",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40309,44832,"COPYRIGHT CLEARANCE - Water Research
Review of generic screening level assumptions for quantitative microbial risk assessment (QMRA) for estimating public health risks from Australian drinking water sources contaminated with Cryptosporidium",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40310,44832,"COPYRIGHT CLEARANCE - Chemical Engineering Journal
Which UV wavelength is the most effective for chlorine-resistant bacteria in terms of the impact of activity, cell membrane and DNA?",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40311,44832,"COPYRIGHT CLEARANCE -  Science of The Total Environment
Water and biofilm in drinking water distribution systems in the Netherlands",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,46.72,40318,44832,"COPYRIGHT CLEARANCE -  Water Research
CrAssphage as an indicator of human-fecal contamination in water environment and virus reduction in wastewater treatment.",EXP-RD3409222604,Proj001128,P-MATERIAL,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,6750,40641,44872,AA3: Sampling Plan - Commercial,MI0020745,Proj001114,P-SERVICES,Sup001032
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,14,41033,44874,8x A4 Certificates on 350gsm Coral Digital Stock,116558,Proj001113,P-MATERIAL,Sup001000
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,16.93,41060,44878,Pool care hire 31/10 to 13/11/2022,HI3043585,Proj001133,P-T&E,Sup000991
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,1085,41916,44893,Field technician for peat surveys,SIAH01009,Proj001134,P-SERVICES,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,56,41917,44893,Subsistence expenses,SIAH01009,Proj001134,P-T&E,RSK
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,186.33,41955,44862,HOLIDAY INNS,EXP-RD3410222788,Proj001141,T-T&E,Sup000021
BU019,External Project Costs,BL2762000,Project Costs,PL,INV,278,42344,44886,pH/ORP sensor replacement module for YSS DSI probe,EXP-EB2811223057,Proj001125,P-MATERIAL,Sup001051
BU019,External Project Costs,BL2762000�,Project Costs,PL,INV,5643.38,26381,44664,QC of datasheets - Jan to March - maximum amount able to invoice. Charged on a time and materials basis as agreed in the contract.,25367,Proj001142,P-SERVICES,Sup001053
BU019,External Project Costs,BL2762000�,Project Costs,PL,INV,386.98,27572,44671,Task sheet 2-29 MS comments HR 0.5d,12/2022,Proj001143,P-SERVICES,Sup001054
